country_tag	good	amount
ETH	beeswax	5.0858
ETH	leather	3.5783
ETH	masonry	2.9018
ETH	fine_cloth	2.70043
ETH	goods_gold	2.5429
ETH	coffee	2.5429
ETH	medicaments	2.5429
ETH	weaponry	2.26066
ETH	jewelry	2.23668
ETH	cloth	2.03335
ETH	paper	2.03335
ETH	furniture	2.03335
ETH	glass	1.525
ETH	books	0.61
ETZ	livestock	2.421
EVR	wheat	11.5
EVR	sand	9.2
EVR	wine	4.6
EVS	sand	4.44
EWY	lumber	2.34
FAE	clay	2.24
FAL	tools	2.59599
FAL	dyes	2.4429
FAL	pearls	2.4429
FAL	pottery	1.4906
FAL	cloth	1.28528
FAL	paper	1.28528
FAL	fine_cloth	0.92001
FAL	masonry	0.55689
FAL	weaponry	0.51411
FAL	books	0.39193
FBG	silver	2.22
FBG	cloth	1.16558
FBG	paper	1.16558
FBG	pottery	1.16558
FBG	masonry	0.58278
FBG	weaponry	0.46622
FBG	tools	0.29138
FCB	wool	15.96
FCB	livestock	13.68
FCB	clay	9.12
FCB	coal	9.12
FCB	sand	6.84
FCB	wheat	6.84
FCB	legumes	6.84
FCB	wine	4.56
FCB	salt	2.28
FCL	wild_game	1.473
FDL	livestock	16.70634
FDL	fruit	16.70634
FDL	legumes	7.15986
FDL	wheat	6.55986
FDL	horses	4.77324
FDL	sugar	4.77324
FDL	sand	2.38662
FDL	iron	2.38662
FDL	salt	2.38662
FDL	cotton	2.38662
FDL	wool	2.38662
FDL	millet	2.38662
FEO	cloth	4.9033
FEO	beer	3.23724
FEO	tools	3.23724
FEO	pottery	3.23724
FEO	wine	2.48
FEO	masonry	1.61862
FEO	paper	1.60281
FEO	furniture	1.60281
FEO	glass	1.2021
FEO	weaponry	1.13823
FEO	jewelry	0.77127
FEO	dyes	0.32055
FER	wheat	13.44
FER	wine	6.72
FER	fruit	6.72
FER	pottery	5.37684
FER	salt	4.48
FER	wool	4.48
FER	livestock	4.48
FER	glass	4.25352
FER	cloth	3.74444
FER	paper	3.62315
FER	masonry	2.68841
FER	weaponry	2.66951
FER	fiber_crops	2.24
FER	tools	2.09181
FER	liquor	1.85398
FER	furniture	1.85398
FER	fine_cloth	1.48317
FER	dyes	0.37079
FLA	cloth	22.33871
FLA	beer	14.8998
FLA	fiber_crops	14
FLA	jewelry	13.77767
FLA	pottery	13.02588
FLA	paper	12.96094
FLA	weaponry	12.52519
FLA	tools	10.40112
FLA	masonry	6.55548
FLA	dyes	6.41698
FLA	fine_cloth	6.38465
FLA	horses	6
FLA	wool	6
FLA	fish	6
FLA	legumes	6
FLA	furniture	4.24133
FLA	liquor	4.21827
FLA	clay	4
FLA	sand	4
FLA	wheat	4
FLA	glass	3.27905
FLA	leather	3.02834
FLA	stone	2
FLA	salt	2
FLD	stone	2.2
FLD	beeswax	2.2
FLK	wild_game	5.24
FLK	salt	4.44
FLO	wine	11.2
FLO	horses	8.96
FLO	silk	8.96
FLO	glass	5.34584
FLO	cloth	3.85851
FLO	pottery	3.46344
FLO	tools	3.4457
FLO	paper	2.57043
FLO	wool	2.24
FLO	liquor	1.8817
FLO	furniture	1.7492
FLO	masonry	1.73171
FLO	fine_cloth	1.68884
FLO	weaponry	0.84759
FLO	dyes	0.52474
FLY	livestock	9.2467
FMA	livestock	5.91865
FMB	legumes	2.48
FMN	wheat	7.08429
FOI	iron	6.9
FOI	wool	2.3
FRA	wheat	141.52
FRA	wine	114.68
FRA	paper	91.29334
FRA	wool	75.64
FRA	millet	75.64
FRA	fruit	56.12
FRA	weaponry	54.6411
FRA	livestock	53.68
FRA	legumes	51.24
FRA	pottery	50.83255
FRA	lumber	46.36
FRA	silk	43.92
FRA	dyes	41.48
FRA	beer	34.07502
FRA	leather	31.8718
FRA	horses	31.72
FRA	stone	31.72
FRA	beeswax	29.28
FRA	wild_game	25.56
FRA	masonry	25.48234
FRA	tools	23.12012
FRA	iron	21.96
FRA	sand	17.08
FRA	fiber_crops	17.08
FRA	copper	14.64
FRA	lead	14.64
FRA	fur	12.2
FRA	olives	12.2
FRA	medicaments	9.76
FRA	jewelry	9.6642
FRA	liquor	7.34435
FRA	alum	7.32
FRA	furniture	6.98775
FRA	cloth	6.92804
FRA	fine_cloth	5.89024
FRA	glass	5.57904
FRA	silver	5.08
FRA	clay	4.88
FRA	salt	4.88
FRA	gems	4.88
FRA	marble	4.88
FRA	saffron	4.88
FRA	tin	2.44
FRA	tar	1.30946
FRE	lumber	4.4
FRE	alum	2.2
FRE	wheat	2.2
FRE	millet	2.2
FRI	fish	7.2
FRI	sand	4.8
FRI	salt	4.8
FRI	clay	2.4
FRI	millet	2.4
FRI	legumes	2.4
FRI	livestock	2.4
FRI	jewelry	1.66292
FRI	paper	1.51176
FRI	pottery	0.81961
FRI	masonry	0.41497
FRI	fine_cloth	0.15116
FRM	wheat	4.48
FRN	wheat	4.24
FRN	beer	1.69837
FRN	weaponry	1.68272
FRN	glass	1.68272
FRN	cloth	1.68272
FRN	paper	1.68272
FRN	leather	1.68272
FRN	pottery	1.68272
FRN	masonry	0.84135
FRN	tools	0.50485
FRT	fruit	6.9
FRT	wine	4.6
FRZ	iron	6.9
FRZ	lead	6.9
FRZ	fiber_crops	6.9
FRZ	wool	6.9
FRZ	copper	4.6
FRZ	paper	2.28345
FRZ	weaponry	1.06488
FRZ	beer	1.05363
FRZ	pottery	1.05363
FRZ	tools	0.68975
FRZ	leather	0.52725
FRZ	masonry	0.5268
FUR	beeswax	2.22
FZA	fruit	9.0388
FZA	wool	7.08993
FZA	livestock	7.08993
GAU	cotton	45.77958
GAU	wheat	38.14965
GAU	sugar	27.97641
GAU	elephants	25.4331
GAU	lumber	22.88979
GAU	dyes	17.80317
GAU	clay	15.25986
GAU	silk	15.25986
GAU	millet	15.25986
GAU	fruit	15.25986
GAU	weaponry	8.23156
GAU	ivory	7.32666
GAU	cloth	5.38191
GAU	paper	5.38191
GAU	tools	5.38191
GAU	slaves_goods	5.27613
GAU	fine_cloth	4.35842
GAU	masonry	3.72733
GAU	books	0.80462
GAU	jewelry	0.53818
GAZ	pottery	7.33913
GAZ	beer	5.56772
GAZ	paper	5.2677
GAZ	tools	5.2677
GAZ	glass	4.66071
GAZ	cloth	4.10286
GAZ	masonry	3.66954
GAZ	wine	2.26145
GAZ	fish	2.26145
GAZ	fruit	2.26145
GAZ	liquor	2.19333
GAZ	furniture	2.03143
GAZ	weaponry	1.98131
GAZ	fine_cloth	1.21885
GAZ	dyes	0.40628
GBH	wool	6.66
GBH	livestock	4.44
GBH	copper	2.22
GBS	wool	4.77324
GBS	millet	4.77324
GBS	wheat	4.37324
GBS	livestock	2.38662
GBS	olives	2.38662
GBS	fruit	2.38662
GCH	stone	2.42097
GDA	copper	18.08
GDA	iron	10.08
GDA	marble	10.08
GDA	wool	10.08
GDA	wild_game	10.08
GED	fish	7.62429
GEL	wool	6.66
GEL	wheat	6.66
GEL	millet	6.66
GEL	wild_game	2.62
GEL	fiber_crops	2.22
GEL	fruit	2.22
GEN	fish	20.4
GEN	olives	12.24
GEN	tools	9.16021
GEN	silk	8.16
GEN	lumber	8.16
GEN	glass	6.9504
GEN	cloth	6.9504
GEN	paper	6.85193
GEN	beer	6.83327
GEN	pottery	6.82331
GEN	wool	6.12
GEN	liquor	4.9174
GEN	weaponry	4.53281
GEN	wine	4.08
GEN	masonry	3.40169
GEN	naval_supplies	2.2768
GEN	jewelry	2.2768
GEN	fine_cloth	2.18911
GEN	salt	2.04
GEN	alum	2.04
GEN	wheat	2.04
GEN	fruit	2.04
GEN	beeswax	2.04
GEN	books	1.37808
GEN	dyes	0.68303
GEO	lumber	18.22156
GEO	legumes	15.61848
GEO	wine	13.0154
GEO	fish	13.0154
GEO	livestock	13.0154
GEO	wheat	12.9154
GEO	wild_game	9.00924
GEO	slaves_goods	8.23328
GEO	iron	7.80924
GEO	lead	5.20616
GEO	fiber_crops	5.20616
GEO	wool	5.20616
GEO	tools	4.51664
GEO	pottery	4.15764
GEO	cloth	4.11664
GEO	stone	3.99181
GEO	copper	2.60308
GEO	silk	2.60308
GEO	marble	2.60308
GEO	fruit	2.60308
GEO	jewelry	2.24215
GEO	furniture	2.19216
GEO	leather	2.16332
GEO	paper	2.08832
GEO	masonry	2.05832
GEO	glass	1.54026
GEO	weaponry	0.82055
GEO	books	0.63148
GEO	fur	0.58641
GFS	fruit	7.08993
GFS	clay	2.36331
GFS	saffron	2.36331
GFS	cotton	2.36331
GFS	beeswax	2.36331
GGX	clay	1.96674
GHA	livestock	20.32928
GHA	salt	9.08232
GHA	sand	5.08232
GHA	leather	2.73738
GHA	tools	2.54375
GHA	pottery	2.54375
GHA	copper	2.54116
GHA	fiber_crops	2.54116
GHA	millet	2.54116
GHA	wheat	2.34116
GHA	weaponry	1.01746
GHA	masonry	1.00251
GHA	fine_cloth	0.89052
GHL	cotton	22.68
GHR	elephants	20.34632
GHR	rice	17.80303
GHR	iron	15.25974
GHR	marble	10.17316
GHR	wild_game	2.54329
GLA	millet	2.22
GLH	livestock	487.5778
GLH	horses	217.58386
GLH	lumber	174.14081
GLH	wool	132.14233
GLH	wheat	114.0866
GLH	fur	111.95209
GLH	wild_game	109.8935
GLH	clay	55.40151
GLH	fiber_crops	54.70652
GLH	fish	50.01735
GLH	millet	49.7332
GLH	legumes	43.41211
GLH	beeswax	31.73504
GLH	salt	31.5159
GLH	iron	27.27863
GLH	stone	19.89328
GLH	tools	17.87639
GLH	pottery	13.57491
GLH	sand	13.56224
GLH	cloth	11.29103
GLH	liquor	10.06698
GLH	beer	9.3604
GLH	leather	8.93184
GLH	masonry	8.76526
GLH	coal	7.45998
GLH	medicaments	7.45998
GLH	fruit	7.45998
GLH	weaponry	6.65382
GLH	wine	4.97332
GLH	cotton	4.84276
GLH	paper	4.34916
GLH	slaves_goods	4.16666
GLH	fine_cloth	2.94895
GLH	copper	2.75396
GLH	goods_gold	2.48666
GLH	saltpeter	2.48666
GLH	glass	2.48072
GLH	furniture	2.08333
GLH	silver	1.48329
GLH	books	0.09837
GLI	livestock	7.62987
GLI	wool	5.08658
GLI	fur	2.54329
GLI	millet	2.54329
GLI	wheat	2.44329
GLM	wild_game	8.7093
GLM	lumber	7.5093
GLM	salt	5.0062
GLM	fiber_crops	2.5031
GLM	medicaments	2.5031
GLM	millet	2.5031
GLM	legumes	2.5031
GLN	fur	2.22
GLO	fiber_crops	4.6
GLO	wine	2.3
GLO	wheat	2.3
GLO	fruit	2.3
GLS	livestock	2.36292
GLU	wild_game	2.82738
GMG	wheat	9.36
GMG	coal	2.34
GMG	stone	2.34
GMK	iron	4.44
GMK	salt	4.44
GMK	millet	2.22
GNG	pepper	2.4212
GNJ	livestock	9.6
GNJ	wild_game	5.6
GNJ	wool	4.8
GNJ	pottery	4.0953
GNJ	slaves_goods	4.0553
GNJ	tools	2.45718
GNJ	tin	2.4
GNJ	salt	2.4
GNJ	cloth	2.22765
GNJ	leather	2.13291
GNJ	masonry	2.04765
GNJ	glass	1.52073
GNJ	fine_cloth	1.11382
GNJ	paper	1.01382
GNJ	weaponry	0.81106
GNV	millet	4.6
GNV	livestock	4.6
GNV	silk	2.3
GNV	glass	1.12752
GNV	cloth	1.12752
GNV	leather	1.12752
GNV	tools	1.12752
GNV	pottery	0.56423
GNV	paper	0.5633
GNV	masonry	0.28211
GOA	beer	8.13886
GOA	fruit	7.56
GOA	glass	5.68809
GOA	jewelry	5.4559
GOA	pepper	5.04
GOA	paper	4.95992
GOA	tools	4.95992
GOA	cloth	3.96794
GOA	fine_cloth	3.96792
GOA	masonry	3.13
GOA	slaves_goods	2.40784
GOA	weaponry	1.5187
GOA	books	0.72955
GOB	livestock	7.62345
GOB	slaves_goods	5.75115
GOB	leather	3.02493
GOB	sand	2.54115
GOB	wool	2.54115
GOB	rice	2.54115
GOB	fine_cloth	0.28754
GOL	livestock	9.6858
GOL	wild_game	7.4813
GOL	wool	4.8429
GOL	horses	3.03283
GOR	clay	4.44
GOR	wild_game	2.62
GOR	copper	2.22
GOR	lumber	2.22
GOR	wheat	2.22
GOR	olives	2.22
GOS	silver	2.62
GOS	cloth	1.53632
GOS	paper	1.53632
GOS	tools	1.53632
GOS	pottery	1.53632
GOS	glass	1.15224
GOS	masonry	0.76816
GOS	leather	0.7681
GOS	weaponry	0.61451
GOW	fish	7.26342
GOW	paper	3.9153
GOW	pottery	3.9153
GOW	cloth	3.13223
GOW	fine_cloth	2.34917
GOW	masonry	1.95765
GOW	weaponry	1.93765
GOW	beer	1.93765
GOW	leather	1.93765
GOW	furniture	1.93765
GOW	tools	1.16258
GRA	sugar	14.17986
GRA	clay	9.45324
GRA	saffron	7.08993
GRA	leather	5.49814
GRA	pottery	4.81861
GRA	horses	4.72662
GRA	alum	4.72662
GRA	liquor	4.43584
GRA	cloth	4.23608
GRA	paper	4.20404
GRA	weaponry	2.88745
GRA	glass	2.80492
GRA	furniture	2.80492
GRA	masonry	2.53736
GRA	stone	2.36331
GRA	silk	2.36331
GRA	dyes	2.36331
GRA	fiber_crops	2.36331
GRA	marble	2.36331
GRA	wool	2.36331
GRA	fish	2.36331
GRA	legumes	2.36331
GRA	fruit	2.36331
GRA	wheat	2.26331
GRA	beer	2.16404
GRA	tools	2.08912
GRA	books	0.84147
GRA	naval_supplies	0.67619
GRF	lumber	2.22
GRG	livestock	34.02344
GRG	cotton	18.48856
GRG	wool	16.22302
GRG	fruit	12.03035
GRG	wheat	10.93035
GRG	olives	7.45821
GRG	beeswax	6.85821
GRG	stone	4.77214
GRG	legumes	4.77214
GRG	lumber	4.57214
GRG	rice	4.57214
GRG	pottery	2.93653
GRG	slaves_goods	2.90861
GRG	wild_game	2.88607
GRG	silk	2.48607
GRG	fiber_crops	2.48607
GRG	sand	2.28607
GRG	glass	1.4543
GRG	cloth	1.4543
GRG	paper	1.4543
GRG	leather	1.4543
GRG	masonry	1.35128
GRG	fine_cloth	1.11574
GRG	tools	0.73412
GRG	weaponry	0.58171
GRK	millet	2.22
GRL	fish	0.50792
GRL	ivory	0.24918
GRL	stone	0.14376
GRL	wool	0.14376
GRL	wild_game	0.08388
GRM	alum	9.94464
GRM	clay	7.45848
GRM	livestock	7.45848
GRM	lumber	4.97232
GRM	wool	4.97232
GRM	wheat	4.97232
GRM	slaves_goods	3.12523
GRM	horses	2.48616
GRM	stone	2.48616
GRM	wild_game	2.48616
GRM	legumes	2.48616
GRM	weaponry	1.59947
GRM	pottery	1.57848
GRM	leather	1.5683
GRM	tar	1.53193
GRM	tools	0.93756
GRM	masonry	0.7813
GRR	potato	3.03098
GRS	lumber	10.01328
GRS	millet	2.50332
GRS	livestock	2.50332
GRT	fish	3.34852
GRT	lumber	2.42107
GRT	millet	2.42107
GRT	beeswax	1.14154
GRY	lumber	2.16
GRY	livestock	2.16
GSW	millet	6.66
GSW	lumber	4.44
GSW	fish	2.22
GTO	iron	0.51598
GUB	wool	6.72
GUG	livestock	7.2
GUG	wild_game	5.6
GUG	wool	2.4
GUG	wheat	2.4
GUR	livestock	2.42121
GWA	cotton	10.08
GWA	glass	9.13735
GWA	iron	7.56
GWA	stone	7.56
GWA	cloth	6.55497
GWA	paper	5.97571
GWA	leather	5.97571
GWA	slaves_goods	5.85987
GWA	fine_cloth	5.37812
GWA	weaponry	3.97971
GWA	masonry	3.77102
GWA	tools	3.58542
GWA	books	0.87897
GWA	jewelry	0.59755
GWI	lumber	2.42147
GWI	medicaments	2.42147
GWI	wool	2.42147
GWI	livestock	2.42147
GWI	fruit	2.42147
GWL	wild_game	18.34
GWL	livestock	10.48
GWL	iron	7.86
GWL	stone	7.86
GWL	lumber	5.24
GWL	wool	2.62
GWR	coal	2.34
GWR	fish	0.74975
GYE	lumber	4.8429
GYE	livestock	4.8429
GYO	clay	2.42147
GYO	wild_game	1.90998
GYO	legumes	0.95929
GYT	livestock	4.8429
HAB	wheat	25.52
HAB	lumber	23.2
HAB	wine	23.2
HAB	legumes	23.2
HAB	livestock	23.2
HAB	wool	18.56
HAB	iron	13.92
HAB	fiber_crops	13.92
HAB	fruit	13.92
HAB	fur	11.6
HAB	silver	9.28
HAB	stone	9.28
HAB	salt	9.28
HAB	pottery	8.62311
HAB	wild_game	8.12872
HAB	cloth	7.31534
HAB	paper	7.30201
HAB	clay	6.96
HAB	millet	6.96
HAB	beeswax	6.96
HAB	horses	4.64
HAB	coal	4.64
HAB	medicaments	4.64
HAB	masonry	4.32246
HAB	leather	4.24836
HAB	beer	3.09659
HAB	glass	2.88468
HAB	tools	2.73915
HAB	lead	2.32
HAB	weaponry	2.2862
HAB	jewelry	1.43831
HAB	liquor	1.41168
HAB	furniture	1.30756
HAB	books	0.39225
HAB	dyes	0.2615
HAC	wine	2.22
HAD	iron	22.68
HAD	millet	7.56
HAG	wheat	2.12
HAI	wheat	6.06
HAI	coal	4.04
HAI	millet	4.04
HAI	jewelry	2.11061
HAI	tools	2.09532
HAI	iron	2.02
HAI	stone	2.02
HAI	fruit	2.02
HAI	paper	1.91875
HAI	pottery	1.91875
HAI	weaponry	0.98603
HAI	masonry	0.95936
HAI	fine_cloth	0.19186
HAL	livestock	14.88
HAL	lumber	12.4
HAL	salt	9.92
HAL	wheat	9.92
HAL	millet	9.92
HAL	legumes	9.92
HAL	wool	7.44
HAL	iron	4.96
HAL	dyes	4.96
HAL	fur	4.96
HAL	fruit	4.96
HAL	coal	4.84735
HAL	liquor	3.00922
HAL	wild_game	2.88
HAL	horses	2.48
HAL	stone	2.48
HAL	fiber_crops	2.48
HAL	beeswax	2.48
HAL	tools	1.6599
HAL	beer	1.46992
HAL	weaponry	1.36984
HAL	glass	1.36984
HAL	cloth	1.36984
HAL	leather	1.36984
HAL	pottery	1.36984
HAL	masonry	0.68491
HAM	beer	6.24964
HAM	wheat	6.24
HAM	naval_supplies	4.12896
HAM	tools	4.12896
HAM	pottery	4.12896
HAM	jewelry	2.25029
HAM	masonry	2.06448
HAM	cloth	2.04574
HAM	liquor	2.04574
HAM	paper	2.04574
HAM	furniture	2.04574
HAM	weaponry	1.65156
HAM	glass	1.53429
HAM	books	0.6137
HAM	dyes	0.40913
HBG	lumber	4.04
HBN	copper	2.2481
HBN	sugar	2.2481
HBN	wool	2.2481
HBN	legumes	2.2481
HBN	wheat	2.1481
HBR	wine	2.12
HBS	horses	4.4
HBS	wild_game	2.6
HBS	cloth	1.49958
HBS	paper	1.49958
HBS	tools	1.49958
HBS	pottery	1.49958
HBS	leather	1.43805
HBS	glass	1.12469
HBS	masonry	0.74978
HBS	weaponry	0.59982
HCH	wool	2.53101
HCI	stone	2.28639
HDA	horses	5.20294
HDA	silver	2.40147
HDH	lead	4.4
HDH	legumes	4.4
HDH	millet	2.2
HDN	wheat	6.58993
HDN	wool	4.32662
HDN	livestock	4.32662
HDN	fruit	4.32662
HDN	pottery	2.64358
HDN	slaves_goods	2.61784
HDN	saffron	2.16331
HDN	cotton	2.16331
HDN	tools	1.58615
HDN	cloth	1.43766
HDN	masonry	1.32179
HDN	paper	1.30891
HDN	leather	1.30891
HDN	furniture	1.30891
HDN	glass	0.98168
HDN	fine_cloth	0.84971
HDN	weaponry	0.52356
HDN	books	0.39267
HDR	wheat	2.22676
HDY	wheat	7.62993
HDY	lumber	2.54331
HDY	millet	2.54331
HEH	lumber	2.22
HEI	lumber	0.96128
HEL	salt	6.87435
HEL	maize	5.64298
HEL	legumes	5.64298
HEL	chili	4.84298
HEL	beeswax	1.41859
HES	salt	6.66
HES	legumes	4.44
HES	fruit	4.44
HES	clay	2.22
HES	lumber	2.22
HES	wheat	2.22
HES	livestock	2.22
HEZ	millet	4.8429
HEZ	tin	2.42145
HEZ	masonry	1.80201
HEZ	leather	1.78365
HEZ	tools	1.07834
HEZ	paper	0.90684
HEZ	wine	0.89766
HEZ	porcelain	0.88599
HEZ	weaponry	0.35906
HEZ	fine_cloth	0.2045
HEZ	beer	0.1344
HHB	stone	2.22
HHB	fruit	2.22
HHP	elephants	2.42103
HHP	beeswax	2.42103
HIE	lumber	1.02532
HIG	iron	0.4712
HJN	coal	2.38144
HJN	salt	2.38144
HJZ	gems	2.42115
HKK	lumber	2.24666
HKK	wool	2.24666
HKM	lumber	1.37652
HKZ	tea	2.42298
HLF	millet	2.22
HLG	livestock	11.43005
HLG	sugar	9.14404
HLG	pottery	6.99874
HLG	cotton	6.85803
HLG	slaves_goods	6.64538
HLG	wheat	6.25803
HLG	horses	4.97202
HLG	clay	4.57202
HLG	wool	4.57202
HLG	rice	4.57202
HLG	millet	4.57202
HLG	legumes	4.57202
HLG	masonry	3.50358
HLG	cloth	3.49265
HLG	paper	3.47692
HLG	furniture	3.45343
HLG	leather	3.4011
HLG	glass	2.50179
HLG	sand	2.48601
HLG	stone	2.28601
HLG	silk	2.28601
HLG	fiber_crops	2.28601
HLG	lumber	2.28601
HLG	fruit	2.28601
HLG	fine_cloth	2.07856
HLG	tools	1.76226
HLG	weaponry	1.39705
HLG	books	1.01377
HLL	millet	4.37272
HLL	rice	2.18636
HLL	livestock	2.18636
HMD	cotton	4.97238
HMD	wool	4.97238
HMD	livestock	4.97238
HMD	clay	2.48619
HMD	stone	2.48619
HMD	marble	2.48619
HMD	slaves_goods	2.25412
HMD	pottery	1.22255
HMD	tools	0.67622
HMD	masonry	0.61938
HMD	weaponry	0.3088
HNA	lumber	2.22
HNB	wool	8.88
HNB	copper	4.44
HNB	medicaments	4.44
HNB	alum	4.44
HNB	iron	2.22
HNE	rice	2.38144
HNK	mercury	7.53106
HNK	clay	2.53106
HNK	copper	2.53106
HNK	tin	2.53106
HNK	wool	2.53106
HNM	tools	0.8003
HNM	lumber	0.73047
HNV	pepper	7.62993
HNY	wild_game	2.22213
HNZ	wool	5.08658
HNZ	wild_game	2.54329
HOH	fur	2.22
HOI	wild_game	2.80147
HOI	horses	2.60147
HOL	jewelry	6.27758
HOL	pottery	6.01048
HOL	salt	6
HOL	fish	6
HOL	paper	5.70692
HOL	horses	4
HOL	clay	4
HOL	dyes	4
HOL	livestock	4
HOL	weaponry	3.43411
HOL	masonry	3.03101
HOL	tools	1.9324
HOL	fine_cloth	0.60618
HOR	tea	4.8
HOR	livestock	4.8
HOR	wool	2.4
HOR	wheat	2.4
HOX	wheat	2.24
HOY	wheat	4.44
HPL	fish	4.44
HPL	beer	3.77214
HPL	salt	2.22
HPL	livestock	2.22
HPL	jewelry	2.05435
HPL	naval_supplies	1.8676
HPL	cloth	1.8676
HPL	paper	1.8676
HPL	leather	1.8676
HPL	tools	1.8676
HPL	pottery	1.8676
HPL	masonry	0.93379
HPL	weaponry	0.74703
HQG	wild_game	2.82119
HQG	lumber	2.42119
HRB	wheat	4.4429
HRB	fruit	3.89618
HRB	wool	2.42145
HRB	legumes	2.42145
HRB	lead	2.35221
HRC	potato	3.031
HRC	fish	2.531
HRC	beeswax	2.531
HRG	iron	0.46808
HRL	coffee	2.42147
HRN	millet	2.02
HSC	stone	2.50144
HSC	livestock	2.50144
HSC	fruit	2.50144
HSE	lumber	7.26873
HSE	clay	2.42291
HSE	iron	2.42291
HSE	tin	2.42291
HSE	lead	2.42291
HSE	tea	2.42291
HSE	fur	2.42291
HSF	fur	2.2
HSI	lumber	7.01374
HSI	horses	2.42104
HSK	iron	3.7276
HSK	tools	0.90334
HSL	livestock	63
HSL	cotton	50.4
HSL	millet	50.4
HSL	silk	37.8
HSL	fiber_crops	30.24
HSL	beeswax	22.68
HSL	iron	20.16
HSL	wild_game	20.16
HSL	legumes	20.16
HSL	fruit	20.16
HSL	beer	19.52239
HSL	incense	17.64
HSL	ivory	16.95767
HSL	sugar	15.12
HSL	tools	15.03766
HSL	horses	12.6
HSL	medicaments	12.6
HSL	clay	10.08
HSL	goods_gold	10.08
HSL	stone	10.08
HSL	dyes	10.08
HSL	lumber	10.08
HSL	elephants	10.08
HSL	pepper	10.08
HSL	glass	7.505
HSL	jewelry	7.14639
HSL	paper	7.12649
HSL	weaponry	6.62557
HSL	slaves_goods	6.37079
HSL	masonry	6.14468
HSL	cloth	5.70119
HSL	fine_cloth	5.6382
HSL	pottery	4.10382
HSL	books	0.98709
HSL	leather	0.86816
HSN	cotton	4.72662
HSN	olives	2.36331
HSP	beeswax	2.22
HST	cotton	2.4211
HTK	tools	0.6527
HTK	iron	0.54278
HTN	wild_game	2.88
HTN	legumes	2.48
HTN	livestock	2.48
HTR	wild_game	5.24
HTR	horses	4.44
HTR	salt	4.44
HTR	legumes	2.22
HTZ	dyes	2.42096
HUL	fur	2.38144
HUL	beeswax	2.38144
HUN	wheat	75
HUN	livestock	75
HUN	wine	55
HUN	wool	47.5
HUN	lumber	37.5
HUN	stone	30
HUN	fruit	30
HUN	wild_game	29
HUN	horses	25
HUN	clay	25
HUN	liquor	22.81326
HUN	goods_gold	22.6
HUN	iron	22.5
HUN	fish	22.5
HUN	cloth	22.41444
HUN	paper	22.28671
HUN	pottery	22.13965
HUN	salt	22
HUN	beer	20.13363
HUN	fiber_crops	20
HUN	beeswax	20
HUN	weaponry	18.75762
HUN	leather	18.53098
HUN	glass	17.98169
HUN	millet	17.5
HUN	tools	12.89576
HUN	copper	12.5
HUN	medicaments	12.5
HUN	fur	12.5
HUN	legumes	12.5
HUN	silver	12
HUN	masonry	11.05757
HUN	dyes	10
HUN	alum	7.5
HUN	sand	5
HUN	tin	5
HUN	gems	5
HUN	marble	5
HUN	mercury	5
HUN	coal	2.5
HUN	lead	2.5
HUN	amber	2.5
HUN	saltpeter	2.5
HUN	saffron	2.5
HUN	tar	0.85836
HUT	livestock	4.8429
HUT	sand	2.42145
HUT	alum	2.42145
HUT	fruit	2.42145
HUX	maize	5.64228
HVB	wool	2.2
HVB	livestock	2.2
HYC	dyes	2.42101
HYM	fruit	2.42335
HYM	livestock	2.24694
HZN	fruit	2.44908
HZP	wool	7.08993
HZP	livestock	7.08993
HZP	wheat	6.68993
HZP	lumber	4.72662
HZP	cotton	4.72662
HZP	sand	2.36331
HZP	silk	2.36331
HZP	medicaments	2.36331
HZP	wine	2.36331
HZP	wild_game	2.36331
HZP	fish	2.36331
HZP	rice	2.36331
HZP	legumes	2.36331
HZP	fruit	2.36331
HZP	tar	1.73508
HZR	livestock	4.3402
HZR	clay	2.2429
HZR	copper	2.2429
IAS	livestock	7.44
IAS	clay	2.48
IAS	lumber	2.48
IAS	wine	2.48
IAS	wool	2.48
IAS	wheat	2.48
IAS	millet	2.48
IAS	legumes	2.48
IAS	fruit	2.48
IAS	beer	1.02589
IAS	liquor	1.02325
IAS	leather	0.98899
IAS	paper	0.96347
IAS	weaponry	0.96236
IAS	pottery	0.94985
IAS	cloth	0.94037
IAS	tools	0.94037
IAS	glass	0.7106
IAS	masonry	0.47018
IBL	lumber	5.52442
IBL	cotton	2.42117
IBL	fish	2.42117
IBL	goods_gold	2.01516
ICE	fish	16.92325
ICE	stone	9.2
ICE	wool	6.9
ICE	ivory	4.6
ICE	lumber	4.6
ICE	livestock	4.6
ICE	horses	2.3
ICE	pottery	2.02269
ICE	masonry	1.01134
ICE	weaponry	0.80907
ICE	tools	0.50567
ICM	chili	5.06196
ICM	potato	3.03098
ICM	cotton	2.53098
IDR	copper	15.12
IFA	livestock	25.4301
IFA	fish	15.25806
IFA	millet	10.17204
IFA	fruit	10.17204
IFA	coffee	7.62903
IFA	stone	5.08602
IFA	legumes	5.08602
IFA	wild_game	2.94301
IFA	horses	2.54301
IFA	sand	2.54301
IFA	copper	2.54301
IFA	incense	2.54301
IFA	salt	2.54301
IFA	pearls	2.54301
IFA	beeswax	2.54301
IFE	slaves_goods	3.04596
IFE	fine_cloth	0.91377
IFE	pottery	0.76142
IFE	masonry	0.38071
IHB	lumber	4.32286
IHB	rice	2.16143
IHB	tar	1.58386
IIX	iron	0.51508
IJB	pearls	5.08174
